scores,steps,episode
100.0,8988,201
100.0,9192,202
-10.0,9493,203
-10.0,9794,204
-10.0,10095,205
-10.0,10396,206
-10.0,10491,207
-10.0,10586,208
-10.0,10689,209
-10.0,10804,210
-10.0,10937,211
100.0,11003,212
-10.0,11083,213
-10.0,11182,214
100.0,11207,215
-10.0,11508,216
-10.0,11603,217
-10.0,11904,218
-10.0,12027,219
100.0,12158,220
-10.0,12390,221
100.0,12658,222
-10.0,12821,223
100.0,12831,224
100.0,12919,225
-10.0,12958,226
-10.0,13062,227
-10.0,13158,228
100.0,13405,229
-10.0,13490,230
-10.0,13529,231
-10.0,13612,232
-10.0,13651,233
100.0,13715,234
100.0,13717,235
100.0,13934,236
100.0,14157,237
100.0,14266,238
100.0,14377,239
100.0,14410,240
100.0,14519,241
100.0,14618,242
100.0,14667,243
100.0,14780,244
-10.0,14993,245
100.0,15122,246
100.0,15287,247
100.0,15312,248
100.0,15363,249
100.0,15508,250
100.0,15545,251
-10.0,15688,252
-10.0,15869,253
100.0,15996,254
-10.0,16135,255
100.0,16145,256
100.0,16153,257
100.0,16180,258
100.0,16239,259
100.0,16276,260
-10.0,16333,261
100.0,16338,262
-10.0,16507,263
100.0,16536,264
-10.0,16685,265
-10.0,16846,266
-10.0,17147,267
100.0,17224,268
-10.0,17360,269
100.0,17497,270
-10.0,17633,271
100.0,17640,272
-10.0,17775,273
100.0,17824,274
-10.0,17970,275
100.0,17978,276
100.0,18079,277
100.0,18216,278
100.0,18249,279
100.0,18418,280
100.0,18515,281
100.0,18517,282
-10.0,18645,283
-10.0,18946,284
100.0,19057,285
100.0,19164,286
-10.0,19465,287
100.0,19546,288
-10.0,19847,289
100.0,19858,290
100.0,19874,291
-10.0,20175,292
100.0,20203,293
100.0,20247,294
-10.0,20548,295
100.0,20584,296
100.0,20586,297
100.0,20609,298
100.0,20631,299
100.0,20706,300
100.0,20831,301
100.0,20840,302
-10.0,21141,303
-10.0,21442,304
-10.0,21743,305
100.0,21770,306
-10.0,22071,307
100.0,22073,308
100.0,22146,309
100.0,22192,310
100.0,22267,311
-10.0,22568,312
-10.0,22665,313
-10.0,22718,314
100.0,22821,315
100.0,22848,316
100.0,22911,317
-10.0,23014,318
100.0,23016,319
-10.0,23216,320
-10.0,23272,321
100.0,23274,322
100.0,23276,323
-10.0,23402,324
-10.0,23598,325
100.0,23620,326
100.0,23741,327
100.0,23816,328
100.0,23838,329
100.0,23886,330
100.0,23969,331
100.0,24044,332
100.0,24067,333
100.0,24074,334
100.0,24143,335
-10.0,24228,336
-10.0,24311,337
100.0,24426,338
-10.0,24551,339
100.0,24576,340
-10.0,24679,341
100.0,24700,342
-10.0,24819,343
100.0,24830,344
100.0,24995,345
100.0,24997,346
100.0,25165,347
-10.0,25466,348
100.0,25468,349
100.0,25661,350
100.0,25663,351
100.0,25830,352
100.0,25944,353
100.0,25964,354
100.0,26103,355
100.0,26236,356
100.0,26265,357
100.0,26404,358
-10.0,26705,359
100.0,26799,360
-10.0,27086,361
-10.0,27212,362
100.0,27389,363
100.0,27452,364
-10.0,27557,365
-10.0,27858,366
100.0,28095,367
100.0,28220,368
100.0,28231,369
-10.0,28463,370
-10.0,28739,371
100.0,28757,372
100.0,28932,373
100.0,28982,374
100.0,29021,375
-10.0,29174,376
100.0,29319,377
100.0,29426,378
-10.0,29483,379
100.0,29596,380
-10.0,29744,381
-10.0,29892,382
-10.0,29973,383
100.0,30062,384
100.0,30187,385
100.0,30272,386
100.0,30415,387
100.0,30446,388
100.0,30483,389
100.0,30520,390
100.0,30589,391
100.0,30782,392
100.0,30805,393
100.0,31024,394
100.0,31055,395
100.0,31100,396
100.0,31169,397
100.0,31401,398
100.0,31469,399
100.0,31570,400
100.0,31639,401
100.0,31720,402
100.0,31787,403
100.0,31862,404
-10.0,31973,405
-10.0,32034,406
100.0,32203,407
100.0,32384,408
100.0,32449,409
100.0,32528,410
100.0,32615,411
100.0,32736,412
100.0,32817,413
100.0,32944,414
100.0,33003,415
100.0,33012,416
100.0,33149,417
100.0,33312,418
100.0,33346,419
100.0,33416,420
-10.0,33475,421
100.0,33502,422
100.0,33509,423
100.0,33597,424
100.0,33840,425
100.0,33842,426
-10.0,33986,427
100.0,34116,428
-10.0,34165,429
100.0,34167,430
100.0,34213,431
100.0,34257,432
100.0,34343,433
100.0,34384,434
100.0,34407,435
100.0,34431,436
100.0,34465,437
100.0,34494,438
100.0,34615,439
100.0,34639,440
100.0,34699,441
100.0,34818,442
100.0,34930,443
100.0,35058,444
100.0,35153,445
100.0,35272,446
100.0,35397,447
100.0,35472,448
100.0,35573,449
100.0,35582,450
100.0,35588,451
100.0,35610,452
100.0,35691,453
100.0,35734,454
100.0,35957,455
100.0,36160,456
100.0,36207,457
100.0,36308,458
-10.0,36477,459
100.0,36584,460
100.0,36661,461
100.0,36688,462
-10.0,36989,463
100.0,37056,464
100.0,37097,465
100.0,37164,466
100.0,37189,467
100.0,37212,468
100.0,37221,469
100.0,37240,470
100.0,37345,471
100.0,37448,472
-10.0,37749,473
100.0,37756,474
100.0,37779,475
100.0,37836,476
100.0,37949,477
100.0,38078,478
100.0,38129,479
100.0,38156,480
100.0,38158,481
100.0,38186,482
100.0,38255,483
100.0,38276,484
100.0,38373,485
100.0,38440,486
100.0,38495,487
100.0,38518,488
100.0,38627,489
100.0,38740,490
100.0,38869,491
100.0,38974,492
100.0,39041,493
100.0,39112,494
100.0,39171,495
100.0,39272,496
100.0,39386,497
100.0,39456,498
100.0,39555,499
100.0,39674,500
100.0,39676,501
100.0,39684,502
100.0,39765,503
100.0,39870,504
100.0,39983,505
100.0,39990,506
100.0,40101,507
100.0,40160,508
100.0,40267,509
100.0,40393,510
100.0,40395,511
100.0,40402,512
100.0,40427,513
100.0,40454,514
100.0,40564,515
100.0,40658,516
100.0,40695,517
100.0,40714,518
100.0,40843,519
100.0,40845,520
100.0,40911,521
100.0,40944,522
-10.0,41069,523
100.0,41098,524
100.0,41167,525
-10.0,41308,526
100.0,41337,527
100.0,41366,528
100.0,41473,529
100.0,41554,530
100.0,41623,531
100.0,41738,532
100.0,41761,533
100.0,41856,534
100.0,41865,535
100.0,41901,536
100.0,41911,537
100.0,41924,538
100.0,41998,539
100.0,42076,540
100.0,42341,541
100.0,42424,542
100.0,42458,543
100.0,42560,544
100.0,42685,545
100.0,42800,546
100.0,42927,547
100.0,42952,548
100.0,43031,549
100.0,43156,550
100.0,43411,551
100.0,43474,552
100.0,43495,553
100.0,43524,554
100.0,43611,555
100.0,43706,556
100.0,43775,557
100.0,43777,558
100.0,43897,559
100.0,43960,560
100.0,43970,561
100.0,44078,562
100.0,44080,563
100.0,44188,564
100.0,44212,565
100.0,44338,566
100.0,44410,567
100.0,44652,568
100.0,44945,569
100.0,45079,570
100.0,45157,571
100.0,45188,572
100.0,45297,573
100.0,45310,574
100.0,45477,575
100.0,45604,576
100.0,45606,577
-10.0,45708,578
100.0,45710,579
100.0,45778,580
100.0,45785,581
100.0,45796,582
100.0,45911,583
100.0,45976,584
100.0,46089,585
100.0,46112,586
100.0,46183,587
100.0,46312,588
100.0,46391,589
100.0,46452,590
100.0,46488,591
100.0,46510,592
100.0,46517,593
100.0,46602,594
100.0,46665,595
100.0,46770,596
100.0,46795,597
100.0,46876,598
100.0,46907,599
100.0,46942,600
100.0,47021,601
100.0,47141,602
100.0,47261,603
-10.0,47386,604
100.0,47423,605
100.0,47450,606
100.0,47571,607
100.0,47754,608
100.0,47836,609
100.0,47838,610
100.0,47881,611
100.0,47915,612
100.0,47945,613
100.0,48076,614
100.0,48127,615
100.0,48148,616
100.0,48267,617
100.0,48276,618
100.0,48369,619
100.0,48472,620
100.0,48495,621
100.0,48534,622
100.0,48621,623
100.0,48660,624
100.0,48747,625
100.0,48749,626
100.0,48789,627
100.0,48907,628
100.0,48929,629
100.0,49056,630
100.0,49131,631
100.0,49254,632
100.0,49329,633
100.0,49392,634
100.0,49466,635
100.0,49542,636
-10.0,49591,637
100.0,49678,638
100.0,49731,639
100.0,49808,640
100.0,49891,641
100.0,49938,642
100.0,50005,643
100.0,50134,644
100.0,50167,645
100.0,50248,646
100.0,50281,647
100.0,50306,648
100.0,50379,649
100.0,50506,650
100.0,50587,651
100.0,50595,652
100.0,50687,653
100.0,50714,654
100.0,50905,655
100.0,50932,656
-10.0,51233,657
100.0,51264,658
100.0,51319,659
100.0,51362,660
100.0,51445,661
100.0,51486,662
100.0,51562,663
100.0,51643,664
100.0,51659,665
100.0,51684,666
100.0,51766,667
100.0,51846,668
100.0,52007,669
100.0,52038,670
100.0,52123,671
100.0,52164,672
100.0,52243,673
100.0,52332,674
100.0,52380,675
100.0,52481,676
100.0,52558,677
100.0,52584,678
100.0,52609,679
100.0,52634,680
100.0,52641,681
100.0,52650,682
100.0,52680,683
100.0,52748,684
100.0,52781,685
100.0,52806,686
100.0,52875,687
100.0,53174,688
100.0,53201,689
100.0,53222,690
-10.0,53280,691
100.0,53314,692
100.0,53333,693
100.0,53414,694
100.0,53625,695
100.0,53716,696
100.0,53783,697
100.0,53893,698
100.0,53975,699
100.0,53996,700
100.0,54048,701
100.0,54116,702
100.0,54143,703
100.0,54170,704
100.0,54260,705
100.0,54408,706
100.0,54542,707
100.0,54662,708
100.0,54859,709
100.0,55003,710
100.0,55005,711
-10.0,55084,712
100.0,55185,713
100.0,55282,714
100.0,55329,715
100.0,55384,716
100.0,55489,717
100.0,55585,718
100.0,55641,719
100.0,55756,720
100.0,55917,721
100.0,55984,722
100.0,56051,723
100.0,56130,724
100.0,56167,725
100.0,56409,726
100.0,56517,727
100.0,56556,728
100.0,56589,729
100.0,56624,730
100.0,56729,731
100.0,56792,732
100.0,56911,733
100.0,57000,734
100.0,57005,735
100.0,57034,736
100.0,57057,737
100.0,57126,738
100.0,57216,739
100.0,57240,740
100.0,57401,741
100.0,57440,742
100.0,57467,743
100.0,57504,744
100.0,57581,745
100.0,57661,746
100.0,57723,747
100.0,57830,748
100.0,57957,749
100.0,57992,750
100.0,58067,751
100.0,58168,752
100.0,58249,753
100.0,58350,754
100.0,58352,755
100.0,58578,756
100.0,58619,757
100.0,58702,758
100.0,58789,759
100.0,58791,760
100.0,58912,761
100.0,58914,762
-10.0,59085,763
100.0,59113,764
100.0,59369,765
-10.0,59517,766
100.0,59537,767
100.0,59614,768
100.0,59645,769
-10.0,59790,770
100.0,59904,771
100.0,59984,772
100.0,60071,773
100.0,60134,774
100.0,60265,775
100.0,60314,776
100.0,60451,777
100.0,60554,778
100.0,60607,779
100.0,60654,780
100.0,60745,781
100.0,60874,782
100.0,60904,783
100.0,61044,784
100.0,61100,785
100.0,61189,786
100.0,61240,787
100.0,61335,788
100.0,61466,789
100.0,61601,790
-10.0,61902,791
100.0,62008,792
100.0,62104,793
100.0,62173,794
-10.0,62254,795
100.0,62467,796
100.0,62582,797
100.0,62665,798
100.0,62846,799
100.0,62956,800
-10.0,63257,801
100.0,63339,802
100.0,63394,803
100.0,63493,804
100.0,63734,805
100.0,63839,806
100.0,63947,807
100.0,64077,808
100.0,64132,809
100.0,64241,810
100.0,64380,811
100.0,64599,812
100.0,64668,813
100.0,64759,814
100.0,64821,815
100.0,64911,816
100.0,64980,817
100.0,64987,818
100.0,65270,819
-10.0,65571,820
100.0,65722,821
100.0,65815,822
100.0,65954,823
100.0,66061,824
100.0,66176,825
100.0,66303,826
100.0,66305,827
100.0,66329,828
100.0,66580,829
100.0,66739,830
100.0,66856,831
100.0,66927,832
100.0,67120,833
100.0,67218,834
100.0,67282,835
100.0,67383,836
100.0,67620,837
100.0,67673,838
100.0,67746,839
100.0,67807,840
100.0,67904,841
100.0,68163,842
100.0,68202,843
100.0,68303,844
100.0,68397,845
100.0,68403,846
100.0,68405,847
100.0,68463,848
100.0,68710,849
100.0,68927,850
100.0,69026,851
100.0,69053,852
100.0,69178,853
100.0,69223,854
100.0,69271,855
100.0,69553,856
100.0,69587,857
100.0,69609,858
100.0,69660,859
100.0,69738,860
100.0,69872,861
100.0,69917,862
100.0,69968,863
100.0,70199,864
100.0,70304,865
100.0,70405,866
100.0,70534,867
100.0,70695,868
100.0,70756,869
100.0,70831,870
-10.0,71132,871
100.0,71269,872
100.0,71444,873
100.0,71535,874
100.0,71610,875
100.0,71775,876
100.0,71852,877
100.0,71884,878
100.0,71954,879
100.0,72143,880
100.0,72242,881
-10.0,72406,882
100.0,72530,883
100.0,72551,884
100.0,72659,885
100.0,72785,886
100.0,72920,887
100.0,73073,888
100.0,73140,889
100.0,73319,890
100.0,73374,891
100.0,73489,892
100.0,73590,893
100.0,73728,894
100.0,73868,895
100.0,74005,896
100.0,74055,897
100.0,74125,898
100.0,74246,899
100.0,74273,900
100.0,74354,901
100.0,74495,902
100.0,74542,903
100.0,74659,904
100.0,74670,905
100.0,74727,906
100.0,74858,907
100.0,74909,908
100.0,74960,909
100.0,74965,910
100.0,75004,911
100.0,75089,912
100.0,75172,913
100.0,75207,914
100.0,75282,915
100.0,75351,916
100.0,75370,917
100.0,75455,918
100.0,75564,919
100.0,75571,920
100.0,75786,921
100.0,75867,922
100.0,75882,923
100.0,75993,924
100.0,76054,925
100.0,76165,926
100.0,76242,927
100.0,76285,928
100.0,76310,929
100.0,76339,930
100.0,76345,931
100.0,76492,932
100.0,76577,933
100.0,76665,934
100.0,76764,935
100.0,76827,936
100.0,76914,937
100.0,77031,938
100.0,77038,939
100.0,77040,940
100.0,77066,941
100.0,77134,942
100.0,77228,943
100.0,77271,944
100.0,77533,945
100.0,77651,946
100.0,77728,947
100.0,77850,948
100.0,77956,949
100.0,77958,950
100.0,78110,951
100.0,78139,952
100.0,78166,953
100.0,78211,954
100.0,78240,955
100.0,78273,956
100.0,78330,957
100.0,78405,958
100.0,78420,959
100.0,78461,960
100.0,78560,961
100.0,78623,962
100.0,78750,963
100.0,79031,964
100.0,79114,965
100.0,79183,966
100.0,79216,967
100.0,79279,968
100.0,79350,969
100.0,79421,970
100.0,79447,971
100.0,79468,972
100.0,79509,973
100.0,79539,974
100.0,79607,975
100.0,79705,976
100.0,79707,977
100.0,79843,978
100.0,79946,979
100.0,79956,980
100.0,80008,981
100.0,80035,982
100.0,80101,983
100.0,80103,984
100.0,80128,985
100.0,80229,986
100.0,80292,987
100.0,80394,988
100.0,80458,989
100.0,80580,990
100.0,80626,991
100.0,80711,992
100.0,80780,993
100.0,80849,994
100.0,80886,995
100.0,80997,996
100.0,81022,997
100.0,81052,998
100.0,81086,999
100.0,81171,1000
100.0,81236,1001
100.0,81238,1002
100.0,81280,1003
100.0,81307,1004
100.0,81419,1005
100.0,81441,1006
100.0,81460,1007
100.0,81555,1008
100.0,81665,1009
100.0,81701,1010
100.0,81744,1011
100.0,81746,1012
100.0,81871,1013
100.0,81989,1014
100.0,82021,1015
100.0,82027,1016
100.0,82118,1017
100.0,82145,1018
100.0,82226,1019
100.0,82261,1020
100.0,82394,1021
100.0,82419,1022
100.0,82444,1023
100.0,82537,1024
100.0,82620,1025
100.0,82657,1026
100.0,82663,1027
100.0,82690,1028
100.0,82720,1029
100.0,82831,1030
100.0,82950,1031
100.0,82991,1032
100.0,83045,1033
100.0,83067,1034
100.0,83190,1035
100.0,83281,1036
100.0,83390,1037
100.0,83513,1038
100.0,83766,1039
100.0,84021,1040
100.0,84054,1041
100.0,84227,1042
100.0,84262,1043
100.0,84375,1044
100.0,84478,1045
100.0,84541,1046
100.0,84616,1047
100.0,84698,1048
100.0,84734,1049
100.0,84819,1050
-10.0,84862,1051
100.0,84935,1052
100.0,85010,1053
100.0,85037,1054
100.0,85146,1055
100.0,85148,1056
100.0,85188,1057
100.0,85271,1058
100.0,85306,1059
100.0,85373,1060
100.0,85408,1061
100.0,85528,1062
100.0,85535,1063
100.0,85616,1064
100.0,85722,1065
100.0,85749,1066
100.0,85776,1067
100.0,85807,1068
100.0,85848,1069
100.0,85883,1070
100.0,85914,1071
100.0,85981,1072
100.0,85988,1073
100.0,86101,1074
100.0,86204,1075
100.0,86274,1076
100.0,86299,1077
100.0,86357,1078
100.0,86454,1079
100.0,86456,1080
100.0,86482,1081
100.0,86509,1082
100.0,86570,1083
100.0,86677,1084
100.0,86716,1085
100.0,86823,1086
100.0,86893,1087
100.0,87009,1088
100.0,87033,1089
100.0,87139,1090
100.0,87141,1091
100.0,87193,1092
100.0,87222,1093
100.0,87331,1094
100.0,87428,1095
100.0,87509,1096
100.0,87593,1097
100.0,87649,1098
100.0,87676,1099
100.0,87731,1100
100.0,87792,1101
100.0,87794,1102
100.0,87916,1103
100.0,87999,1104
100.0,88001,1105
100.0,88003,1106
100.0,88092,1107
100.0,88167,1108
100.0,88192,1109
100.0,88261,1110
100.0,88318,1111
100.0,88343,1112
100.0,88381,1113
100.0,88417,1114
100.0,88452,1115
100.0,88478,1116
100.0,88485,1117
100.0,88551,1118
100.0,88710,1119
100.0,88801,1120
100.0,88891,1121
100.0,88988,1122
100.0,89020,1123
100.0,89047,1124
100.0,89077,1125
100.0,89111,1126
100.0,89136,1127
100.0,89220,1128
100.0,89222,1129
100.0,89351,1130
100.0,89396,1131
100.0,89398,1132
100.0,89480,1133
100.0,89482,1134
100.0,89556,1135
100.0,89703,1136
100.0,89730,1137
100.0,89821,1138
100.0,89937,1139
100.0,90005,1140
100.0,90121,1141
100.0,90145,1142
100.0,90169,1143
100.0,90287,1144
100.0,90322,1145
100.0,90406,1146
100.0,90433,1147
100.0,90510,1148
100.0,90623,1149
100.0,90746,1150
100.0,90893,1151
100.0,90953,1152
100.0,91017,1153
100.0,91081,1154
100.0,91179,1155
100.0,91304,1156
100.0,91405,1157
100.0,91426,1158
100.0,91539,1159
100.0,91612,1160
100.0,91673,1161
100.0,91740,1162
100.0,91771,1163
100.0,91830,1164
100.0,91915,1165
100.0,91980,1166
100.0,92029,1167
100.0,92122,1168
100.0,92141,1169
100.0,92201,1170
100.0,92311,1171
100.0,92370,1172
100.0,92433,1173
100.0,92496,1174
100.0,92531,1175
100.0,92580,1176
100.0,92605,1177
100.0,92614,1178
100.0,92774,1179
100.0,92882,1180
100.0,92985,1181
100.0,93040,1182
100.0,93124,1183
100.0,93200,1184
100.0,93337,1185
100.0,93432,1186
100.0,93434,1187
100.0,93458,1188
100.0,93553,1189
100.0,93660,1190
100.0,93741,1191
100.0,93764,1192
100.0,93865,1193
100.0,93916,1194
100.0,93945,1195
100.0,94012,1196
100.0,94105,1197
100.0,94124,1198
100.0,94165,1199
100.0,94197,1200
100.0,94259,1201
100.0,94352,1202
100.0,94367,1203
100.0,94430,1204
100.0,94483,1205
100.0,94488,1206
100.0,94490,1207
100.0,94510,1208
100.0,94600,1209
100.0,94686,1210
100.0,94739,1211
100.0,94762,1212
100.0,94879,1213
100.0,94916,1214
100.0,94946,1215
100.0,95054,1216
100.0,95089,1217
100.0,95112,1218
100.0,95147,1219
100.0,95172,1220
100.0,95210,1221
100.0,95250,1222
100.0,95306,1223
100.0,95373,1224
100.0,95428,1225
100.0,95533,1226
100.0,95624,1227
100.0,95663,1228
100.0,95708,1229
100.0,95827,1230
100.0,95938,1231
100.0,96035,1232
100.0,96084,1233
100.0,96138,1234
100.0,96232,1235
100.0,96291,1236
100.0,96300,1237
100.0,96349,1238
100.0,96440,1239
100.0,96513,1240
100.0,96576,1241
-10.0,96616,1242
100.0,96642,1243
100.0,96694,1244
100.0,96782,1245
100.0,96874,1246
100.0,97024,1247
100.0,97083,1248
100.0,97158,1249
100.0,97197,1250
100.0,97287,1251
100.0,97337,1252
100.0,97434,1253
100.0,97551,1254
100.0,97652,1255
100.0,97689,1256
100.0,97750,1257
100.0,97835,1258
100.0,97862,1259
100.0,97918,1260
100.0,98010,1261
100.0,98037,1262
100.0,98132,1263
100.0,98141,1264
100.0,98190,1265
100.0,98279,1266
100.0,98314,1267
100.0,98355,1268
100.0,98360,1269
100.0,98509,1270
100.0,98568,1271
100.0,98631,1272
100.0,98660,1273
100.0,98719,1274
100.0,98756,1275
100.0,98767,1276
100.0,98826,1277
100.0,98933,1278
100.0,98939,1279
100.0,99039,1280
100.0,99102,1281
100.0,99132,1282
100.0,99222,1283
100.0,99275,1284
100.0,99372,1285
100.0,99423,1286
100.0,99461,1287
100.0,99487,1288
100.0,99514,1289
100.0,99519,1290
100.0,99598,1291
100.0,99655,1292
100.0,99730,1293
100.0,99813,1294
100.0,99858,1295
100.0,99934,1296
100.0,100022,1297
100.0,100029,1298
100.0,100031,1299
100.0,100051,1300
100.0,100108,1301
-10.0,100251,1302
100.0,100328,1303
100.0,100414,1304
100.0,100469,1305
100.0,100558,1306
100.0,100661,1307
100.0,100663,1308
100.0,100771,1309
100.0,100798,1310
100.0,100821,1311
100.0,100858,1312
100.0,100880,1313
100.0,100912,1314
100.0,100967,1315
100.0,101025,1316
100.0,101035,1317
100.0,101066,1318
100.0,101323,1319
100.0,101376,1320
100.0,101466,1321
100.0,101540,1322
100.0,101611,1323
100.0,101662,1324
100.0,101691,1325
100.0,101740,1326
100.0,101793,1327
100.0,101858,1328
100.0,101879,1329
100.0,101908,1330
100.0,101949,1331
100.0,101984,1332
100.0,102051,1333
100.0,102130,1334
100.0,102132,1335
100.0,102218,1336
100.0,102335,1337
100.0,102340,1338
100.0,102379,1339
100.0,102428,1340
100.0,102483,1341
100.0,102485,1342
100.0,102511,1343
100.0,102606,1344
100.0,102657,1345
100.0,102756,1346
100.0,102805,1347
100.0,102930,1348
100.0,102963,1349
100.0,103052,1350
100.0,103117,1351
100.0,103196,1352
100.0,103227,1353
100.0,103319,1354
100.0,103341,1355
100.0,103369,1356
100.0,103461,1357
100.0,103490,1358
100.0,103541,1359
100.0,103623,1360
100.0,103651,1361
100.0,103680,1362
100.0,103749,1363
100.0,103776,1364
100.0,103782,1365
100.0,103802,1366
100.0,103895,1367
100.0,103966,1368
100.0,104045,1369
100.0,104126,1370
100.0,104187,1371
100.0,104276,1372
100.0,104319,1373
100.0,104360,1374
100.0,104391,1375
100.0,104393,1376
100.0,104447,1377
100.0,104550,1378
100.0,104625,1379
100.0,104724,1380
100.0,104761,1381
100.0,104857,1382
100.0,104937,1383
100.0,104968,1384
100.0,105091,1385
100.0,105148,1386
100.0,105181,1387
100.0,105277,1388
100.0,105303,1389
100.0,105396,1390
100.0,105426,1391
100.0,105527,1392
100.0,105584,1393
100.0,105670,1394
100.0,105758,1395
100.0,105795,1396
100.0,105802,1397
100.0,105827,1398
100.0,105872,1399
100.0,105901,1400
100.0,105956,1401
100.0,105963,1402
100.0,106050,1403
100.0,106075,1404
100.0,106180,1405
100.0,106253,1406
100.0,106351,1407
-10.0,106652,1408
100.0,106708,1409
100.0,106935,1410
100.0,107050,1411
100.0,107057,1412
100.0,107171,1413
100.0,107193,1414
100.0,107318,1415
100.0,107324,1416
100.0,107392,1417
100.0,107479,1418
100.0,107538,1419
100.0,107625,1420
100.0,107730,1421
100.0,107732,1422
100.0,107819,1423
100.0,107929,1424
100.0,107986,1425
100.0,107995,1426
100.0,108046,1427
100.0,108111,1428
100.0,108220,1429
100.0,108257,1430
100.0,108280,1431
100.0,108395,1432
100.0,108454,1433
100.0,108499,1434
100.0,108742,1435
100.0,108799,1436
100.0,108858,1437
100.0,108947,1438
100.0,108996,1439
100.0,109202,1440
100.0,109278,1441
100.0,109325,1442
100.0,109456,1443
100.0,109573,1444
100.0,109666,1445
100.0,109723,1446
100.0,109732,1447
100.0,109809,1448
100.0,109926,1449
100.0,109928,1450
100.0,109950,1451
100.0,110069,1452
100.0,110162,1453
100.0,110209,1454
100.0,110308,1455
100.0,110362,1456
100.0,110431,1457
100.0,110517,1458
100.0,110519,1459
100.0,110584,1460
100.0,110633,1461
100.0,110748,1462
100.0,110775,1463
100.0,110821,1464
100.0,110997,1465
100.0,111120,1466
100.0,111199,1467
100.0,111276,1468
100.0,111278,1469
100.0,111376,1470
100.0,111509,1471
100.0,111550,1472
100.0,111555,1473
